expedition_duration_days,personnel_count,cargo_weight_kg,medical_supply_level,food_supply_level,fuel_supply_level,equipment_availability,temperature,wind_speed,visibility,distance_from_base_km,communication_status,vehicle_status,emergency_history,inventory_shortage_count,personnel_movement_deviation,previous_incidents,weather_risk_score,risk_score_continuous,risk_level
6,35,2650.8,95.1,44.3,39.9,93.6,-50.6,78.7,3.77,610.9,29.6,7.1,0,3,7.99,2,84.6,0.5655,HIGH
14,18,2884.8,79.8,31.2,0.7,60.1,-41.5,34.5,10.86,522.6,95.2,19.3,0,2,1.89,0,53.7,0.4966,MEDIUM
36,7,800.8,88.7,64.2,95.6,19.6,-49.6,49.6,7.77,981.8,2.9,81.5,1,0,7.86,2,68.7,0.7262,HIGH
33,38,2805.7,38.5,61.5,86.8,68.0,-47.4,67.4,18.64,748.5,18.8,67.8,0,1,1.38,0,59.8,0.4502,MEDIUM
102,38,1778.0,99.7,1.0,29.1,34.3,-45.2,82.2,18.69,986.2,61.7,97.1,0,0,7.27,2,63.3,0.5683,HIGH
102,25,1354.1,15.3,60.8,99.8,4.9,-36.9,30.1,4.05,186.4,79.3,71.0,1,2,14.67,0,57.3,0.5808,HIGH
104,40,1747.1,51.9,73.5,31.7,30.2,-54.3,20.9,12.44,761.6,88.4,41.3,0,0,4.41,0,56.3,0.3671,LOW
78,4,1126.4,47.9,76.9,45.9,90.6,2.0,97.8,12.8,551.6,30.1,89.2,0,3,12.3,2,43.2,0.4084,LOW
69,26,972.4,79.8,5.9,85.1,41.1,-47.6,32.0,11.29,712.5,39.1,95.8,0,1,11.71,0,56.7,0.4782,MEDIUM
80,5,837.7,90.9,30.4,30.5,86.5,-32.0,67.1,2.57,467.6,45.5,79.2,0,3,5.59,0,68.5,0.4604,MEDIUM
52,38,384.9,73.1,42.1,45.1,50.9,-2.2,67.8,13.11,212.4,2.7,55.7,0,2,1.78,0,33.9,0.3003,LOW
82,29,1565.2,62.7,18.0,66.6,51.7,-48.6,51.4,16.0,45.7,86.4,82.6,1,1,18.04,2,58.3,0.5362,HIGH
97,37,2680.1,42.7,42.1,13.0,0.5,-26.0,22.8,6.97,838.3,33.8,17.9,0,3,5.55,0,43.2,0.6115,HIGH
93,24,1945.9,51.0,7.1,42.2,63.7,-4.3,14.1,10.34,814.8,19.9,90.0,0,1,27.9,0,20.1,0.536,HIGH
76,7,1634.8,50.9,11.3,30.9,10.8,-21.6,48.7,2.41,162.5,40.9,100.0,0,0,17.42,1,54.7,0.3508,LOW
11,4,1371.5,2.0,66.9,67.7,47.9,-42.4,51.1,18.62,645.2,71.1,66.5,1,1,15.38,0,50.4,0.4589,MEDIUM
89,16,1473.5,50.3,26.3,13.6,26.0,-10.9,77.3,2.28,737.7,87.1,19.6,1,1,2.84,2,57.1,0.631,HIGH
47,31,746.4,85.6,71.1,23.3,39.2,-14.1,71.0,4.25,557.6,21.5,14.4,1,3,15.45,0,54.8,0.6047,HIGH
91,9,2495.4,70.9,4.8,71.1,53.7,-33.3,91.2,6.04,317.2,17.3,95.9,0,1,21.32,0,73.6,0.4523,MEDIUM
67,35,715.4,79.6,56.3,15.6,1.4,-52.2,97.1,16.53,880.9,94.4,87.1,0,1,10.44,2,76.3,0.5535,HIGH
107,12,2192.4,39.0,39.1,42.2,28.5,-54.5,72.8,14.04,642.4,55.1,74.9,0,4,12.44,1,72.6,0.57,HIGH
44,22,2316.0,52.9,79.7,71.3,99.0,-5.5,7.7,0.24,720.2,36.6,94.9,1,0,14.73,1,31.4,0.4353,MEDIUM
113,11,1788.4,3.3,78.4,76.5,5.7,-35.7,40.5,3.75,652.1,19.9,50.3,0,1,23.0,0,60.5,0.6274,HIGH
102,21,2609.3,38.3,37.6,9.5,31.9,-46.7,60.9,15.03,721.3,99.5,88.8,1,3,13.29,0,61.5,0.5817,HIGH
43,20,979.5,47.4,62.3,85.2,32.1,-23.9,59.0,8.14,145.1,71.9,16.3,0,0,14.39,0,52.9,0.345,LOW
60,4,2662.6,25.5,22.8,72.4,37.9,0.2,18.1,0.62,922.6,21.8,18.3,1,0,11.99,0,30.6,0.6019,HIGH
66,25,2228.8,3.1,58.0,33.9,68.5,-54.5,58.3,19.28,285.8,9.1,51.2,0,1,28.47,0,60.9,0.5756,HIGH
94,33,2426.4,69.0,8.1,76.4,24.8,-51.6,35.0,3.11,836.6,19.9,33.3,1,3,10.66,0,70.9,0.6857,HIGH
84,38,2044.1,43.5,43.5,72.8,46.0,-30.0,33.9,10.26,893.4,24.8,43.3,0,4,14.32,2,45.9,0.5324,HIGH
103,16,2562.1,41.6,18.3,60.1,64.5,-14.4,83.4,5.04,651.2,11.1,79.8,0,0,23.96,0,58.4,0.5227,HIGH
47,36,2980.3,25.0,88.3,55.8,32.2,-26.4,42.2,14.78,598.3,23.0,5.3,0,1,6.89,1,40.5,0.524,HIGH
63,36,1347.5,53.8,44.5,73.5,94.9,-1.1,52.7,15.56,109.0,11.7,72.1,1,1,32.0,1,24.8,0.4285,MEDIUM
54,40,2469.7,43.8,59.1,99.9,98.0,-52.4,56.3,8.0,436.2,37.8,8.8,0,1,6.33,1,72.8,0.4951,MEDIUM
110,17,2272.1,47.4,36.0,57.9,12.0,-34.6,56.3,13.2,611.6,48.6,84.8,0,0,4.47,1,53.4,0.4282,MEDIUM
40,35,1440.7,58.1,28.9,80.9,34.4,-33.9,21.3,18.19,81.9,45.5,20.2,1,4,14.63,0,34.4,0.5849,HIGH
73,24,2791.8,0.6,20.3,74.4,20.8,-34.6,59.9,16.31,111.5,82.9,73.5,1,2,6.06,0,50.7,0.4267,LOW
18,6,1274.1,90.8,91.2,85.6,18.7,-25.7,33.5,8.36,993.5,25.4,59.2,0,2,27.59,0,45.0,0.5654,HIGH
103,14,1761.6,7.1,79.9,95.5,49.1,-7.6,65.5,8.89,332.2,88.7,38.6,1,1,38.83,1,42.3,0.5814,HIGH
49,28,451.9,45.1,13.3,19.3,56.4,-35.9,14.6,17.75,349.7,90.8,26.8,0,2,4.62,0,34.0,0.3652,LOW
44,9,793.5,20.7,74.7,16.5,42.6,-10.3,99.4,0.78,251.5,96.0,5.7,0,2,4.24,1,66.3,0.4379,MEDIUM
72,20,2546.0,52.4,41.9,58.6,27.3,-46.2,77.2,0.55,646.0,18.1,35.3,0,3,4.06,2,84.9,0.5659,HIGH
62,32,1280.2,28.0,1.5,44.9,27.9,-21.4,41.7,4.2,473.1,24.6,20.1,1,0,1.16,1,49.9,0.5544,HIGH
103,9,1273.1,86.0,52.8,57.1,99.2,-32.5,30.1,16.57,790.4,62.4,13.6,0,1,5.91,0,38.5,0.3635,LOW
66,22,851.0,39.6,13.0,79.8,92.4,-22.6,38.8,3.15,512.5,14.1,73.8,0,0,20.69,1,51.1,0.495,MEDIUM
64,11,1551.1,63.9,21.0,93.2,7.6,-48.5,72.1,5.78,15.4,8.6,21.3,0,3,15.17,0,78.3,0.6794,HIGH
17,23,2446.6,24.9,69.6,41.7,65.7,2.2,65.5,12.62,482.7,7.4,22.3,0,3,8.48,1,32.2,0.4688,MEDIUM
7,12,2701.2,1.9,25.7,71.8,45.7,-0.6,70.2,3.77,55.2,60.6,34.0,1,1,13.93,1,45.3,0.4717,MEDIUM
51,39,349.8,40.4,89.2,19.7,68.9,-5.4,88.9,6.13,826.8,80.5,46.3,0,0,3.07,1,52.4,0.3154,LOW
120,6,1788.2,53.6,65.7,53.5,59.7,-1.4,45.6,9.39,113.7,25.9,51.4,1,0,10.62,1,30.2,0.4449,MEDIUM
111,39,1481.7,46.0,83.2,2.2,88.9,-46.2,67.0,4.64,217.0,93.4,66.5,0,3,12.14,0,76.2,0.4471,MEDIUM
77,33,1900.7,96.2,61.5,50.4,6.7,-24.8,44.2,19.85,460.0,79.2,58.9,1,1,11.59,0,33.7,0.4788,MEDIUM
78,35,1424.7,70.7,86.9,54.5,35.0,-35.9,63.8,3.35,195.2,7.7,48.2,0,0,5.75,0,69.3,0.5321,HIGH
50,35,1286.1,99.6,36.2,73.5,98.5,-1.8,47.5,17.01,539.2,40.7,39.4,0,0,5.56,0,21.7,0.375,LOW
25,10,1494.9,29.5,54.9,64.9,18.2,-43.6,77.7,9.45,460.7,6.8,26.6,0,1,16.19,0,72.1,0.653,HIGH
5,38,1808.7,78.9,51.6,35.8,12.7,-41.8,0.5,2.67,952.5,91.5,71.0,1,1,15.47,0,52.2,0.5441,HIGH
44,25,1577.8,55.6,90.4,0.6,72.9,-13.8,21.6,2.46,88.4,74.3,31.8,0,3,1.24,0,39.5,0.4106,LOW
41,39,1495.6,61.2,16.5,11.5,77.7,-49.7,29.6,10.06,576.7,68.7,85.0,0,1,1.21,0,58.9,0.2858,LOW
27,36,2480.8,98.6,57.8,97.3,67.2,-11.1,94.5,7.14,720.4,68.3,58.6,0,1,36.87,2,57.2,0.4103,LOW
35,25,2275.1,65.4,75.4,92.2,77.6,-38.9,50.7,4.77,127.6,28.5,63.4,1,3,12.43,2,65.1,0.3981,LOW
7,17,1122.9,89.9,37.0,32.5,69.4,-15.3,36.4,19.18,636.5,93.4,50.9,0,0,11.61,0,24.9,0.385,LOW
75,8,2431.6,72.6,86.8,25.9,13.6,-2.6,40.4,9.32,864.2,92.3,92.9,0,1,4.79,0,29.4,0.3312,LOW
112,7,2582.9,12.7,37.3,43.6,60.8,-18.4,45.2,18.58,787.6,73.9,42.2,0,0,7.67,0,31.0,0.3608,LOW
85,18,587.5,69.9,17.3,69.0,77.7,-42.2,86.8,3.36,935.2,46.9,42.7,0,0,6.16,2,81.9,0.5528,HIGH
56,34,1810.6,48.4,58.4,35.7,86.6,-52.1,96.2,3.75,720.6,4.7,89.3,0,0,20.8,2,91.9,0.5164,HIGH
53,22,963.1,91.9,42.1,6.7,24.6,-52.3,84.4,11.96,394.0,2.8,60.5,1,0,20.14,0,77.6,0.6987,HIGH
40,21,2256.6,80.7,1.5,40.3,12.7,-49.7,84.2,5.47,920.5,13.8,44.9,0,1,12.58,2,83.8,0.5885,HIGH
21,13,830.5,10.4,7.0,26.1,78.1,-20.2,19.9,3.78,225.4,59.6,26.2,1,1,11.18,0,41.9,0.3809,LOW
74,24,2063.5,13.4,19.5,32.5,25.7,-34.1,26.9,1.98,583.7,79.8,24.5,1,1,14.23,2,56.7,0.5749,HIGH
70,27,877.1,7.0,76.9,16.3,3.2,-40.4,59.6,1.62,765.7,94.8,80.1,0,1,11.06,1,73.2,0.451,MEDIUM
5,40,1606.8,49.3,89.2,65.9,82.5,-41.8,65.6,15.09,872.3,17.5,27.9,0,4,16.2,2,59.5,0.6364,HIGH
53,30,2853.6,8.1,54.6,52.7,50.6,1.9,20.3,5.72,916.5,27.6,0.6,1,1,25.48,2,25.0,0.637,HIGH
37,26,1236.7,72.4,10.6,27.1,32.7,-47.9,74.6,19.57,85.0,5.4,1.9,0,0,9.5,1,61.5,0.628,HIGH
24,37,2645.9,55.2,53.4,55.4,1.1,-36.7,20.0,3.74,726.1,98.9,97.8,0,0,4.86,0,54.0,0.3858,LOW
86,19,2962.8,83.6,85.6,49.3,3.5,-26.7,26.3,7.15,204.1,78.1,56.0,1,1,11.27,1,44.7,0.4355,MEDIUM
65,38,2643.3,28.0,74.9,79.6,79.3,-55.0,30.7,7.56,779.1,48.1,48.9,1,0,6.4,0,66.3,0.4488,MEDIUM
78,17,622.7,51.9,29.1,95.6,49.0,0.3,84.6,10.05,700.7,57.6,91.8,0,3,3.76,0,42.0,0.4693,MEDIUM
87,8,2486.0,11.7,12.4,13.1,15.0,-49.1,73.2,17.43,181.4,56.2,35.2,0,0,23.1,0,64.5,0.5469,HIGH
118,19,241.6,88.5,90.1,88.4,35.9,-14.1,53.1,16.71,832.8,25.4,79.5,0,1,10.81,0,33.0,0.5134,HIGH
98,8,1270.9,17.5,85.4,70.5,16.5,-17.3,82.0,0.3,461.8,18.5,72.2,0,0,7.62,1,65.9,0.6026,HIGH
76,8,2631.6,10.2,5.4,69.3,11.3,-6.5,81.3,8.24,543.9,29.7,47.7,0,1,12.07,1,47.9,0.5396,HIGH
106,36,2112.9,20.5,82.4,37.4,27.6,-15.9,39.0,16.58,971.4,24.7,77.5,0,2,6.82,0,29.5,0.5231,HIGH
60,33,1668.3,80.6,9.7,34.4,55.0,-8.8,78.1,0.1,656.6,55.8,96.6,0,0,23.58,0,58.6,0.5156,HIGH
119,12,1255.4,10.6,6.3,0.6,21.0,-29.7,20.6,10.72,588.6,30.8,20.1,0,0,36.6,0,40.4,0.6728,HIGH
93,34,2465.0,61.4,75.9,98.2,34.4,-25.7,50.3,5.26,16.8,72.9,1.8,0,0,7.13,2,54.7,0.4465,MEDIUM
80,6,2172.2,74.6,53.6,60.7,47.8,-12.9,11.8,8.31,199.2,56.8,82.1,0,2,9.14,0,28.1,0.3015,LOW
109,14,1485.0,75.1,41.5,40.2,42.0,-20.9,42.7,8.46,26.6,53.2,40.4,1,0,13.27,1,44.6,0.3623,LOW
64,30,2693.6,19.0,90.4,54.4,12.9,-24.3,52.0,7.9,333.3,95.1,54.4,0,3,3.39,0,51.0,0.2963,LOW
88,15,805.4,6.2,83.9,4.1,3.9,-42.7,8.0,17.85,344.5,32.2,22.2,1,1,1.45,0,36.5,0.4816,MEDIUM
38,31,635.6,44.9,5.8,17.4,3.5,-39.5,46.3,10.78,530.3,63.5,84.2,0,2,21.81,1,56.5,0.5147,HIGH
116,36,1982.0,20.2,61.6,62.3,35.0,-33.5,65.2,18.08,689.8,0.0,72.1,1,0,7.48,1,49.6,0.6883,HIGH
77,6,2920.2,69.9,77.2,51.4,71.9,-54.4,61.4,14.56,179.3,73.7,95.3,1,1,6.96,0,67.9,0.4634,MEDIUM
95,4,854.7,35.7,55.0,78.7,13.1,-30.0,5.4,7.09,601.7,50.3,47.5,0,1,13.93,1,39.8,0.5372,HIGH
58,38,861.6,44.9,98.3,65.9,78.7,-54.8,9.5,9.92,917.0,20.8,97.7,1,1,4.84,0,55.8,0.5715,HIGH
105,23,547.6,11.3,68.6,60.1,71.6,-21.1,35.1,7.86,185.0,0.2,51.1,0,2,6.84,0,42.8,0.431,MEDIUM
13,22,2602.6,56.8,10.4,81.5,0.4,-12.8,84.3,16.59,659.1,70.7,62.1,0,0,3.44,1,43.1,0.3792,LOW
18,21,795.2,18.6,19.8,6.8,2.7,-21.3,87.0,3.83,45.6,66.3,67.4,1,1,1.79,0,66.2,0.4433,MEDIUM
63,20,1584.1,67.9,82.6,69.1,19.5,-13.4,31.0,18.73,531.1,66.5,49.0,1,1,6.75,0,22.2,0.255,LOW
89,29,2974.0,7.1,99.7,71.6,5.6,-55.0,71.9,11.65,741.5,43.7,56.3,0,0,4.8,0,75.6,0.5106,MEDIUM
98,25,184.6,97.6,9.8,27.5,53.1,-51.4,57.7,12.27,34.0,63.9,22.3,1,0,4.27,0,67.2,0.4433,MEDIUM
56,10,1736.0,68.5,10.0,19.6,4.0,-13.1,98.3,10.38,333.7,57.1,36.2,0,0,10.34,0,56.0,0.5085,MEDIUM
80,27,1610.0,18.2,76.3,21.4,80.3,-6.8,9.5,11.13,878.0,23.9,70.2,0,0,17.46,0,19.4,0.4498,MEDIUM
69,28,2451.2,1.4,6.4,19.8,49.3,-11.9,54.8,13.39,225.5,51.9,3.9,0,1,17.68,0,36.1,0.4247,LOW
116,8,1162.6,33.4,6.9,52.4,72.8,-15.2,59.3,13.14,722.9,51.5,70.0,0,2,17.19,1,40.4,0.514,HIGH
80,17,1319.5,15.3,88.9,13.6,75.1,-12.6,30.8,4.36,612.2,82.4,30.4,0,3,5.45,1,39.5,0.3668,LOW
53,33,628.6,21.8,80.0,65.9,50.7,-10.6,4.7,11.69,163.7,43.3,27.2,0,1,9.57,0,19.7,0.3767,LOW
117,26,2261.3,87.3,88.2,10.5,92.5,-11.5,5.2,7.16,741.7,43.6,69.3,0,1,6.52,1,26.2,0.3388,LOW
17,9,2386.4,60.3,65.1,2.7,99.0,-10.7,45.4,12.78,532.1,98.4,21.5,0,1,5.51,1,32.7,0.4071,LOW
119,5,539.5,17.6,32.3,31.9,35.9,-50.6,69.2,11.0,112.0,89.4,96.2,0,0,5.8,1,72.3,0.3896,LOW
22,25,1271.4,55.7,90.6,19.2,12.6,-51.2,70.0,3.68,949.4,24.2,99.1,0,0,3.95,0,82.1,0.6325,HIGH
38,21,2694.8,25.6,29.9,98.9,36.3,-33.3,18.1,14.72,492.0,91.0,45.8,0,1,12.17,0,37.2,0.3053,LOW
100,39,157.7,97.6,27.6,30.3,22.3,-23.3,85.8,9.19,745.1,13.8,40.1,0,0,21.02,1,60.5,0.6166,HIGH
90,23,1001.5,3.3,88.6,22.2,53.1,-9.2,37.7,11.07,217.7,85.3,7.9,1,2,6.39,0,31.0,0.4608,MEDIUM
117,38,1731.9,73.2,68.1,19.7,37.8,-34.9,96.4,13.49,137.2,18.3,77.8,0,3,5.83,0,67.3,0.3816,LOW
91,11,1102.2,77.3,89.6,37.4,48.0,-38.5,11.8,13.09,741.3,42.6,16.3,1,3,1.41,0,40.8,0.5782,HIGH
78,20,925.3,6.7,15.6,60.6,76.3,-8.1,83.6,15.0,673.8,98.4,93.3,1,0,15.36,0,41.4,0.333,LOW
45,9,1461.1,17.2,95.2,78.2,27.4,-40.0,90.8,4.21,274.1,9.7,99.1,0,0,1.06,2,80.6,0.5616,HIGH
5,25,667.3,38.4,61.3,36.5,53.7,-5.7,82.3,2.3,746.3,84.0,12.2,0,3,10.71,2,55.1,0.5783,HIGH
19,10,1659.4,86.8,66.8,62.6,33.5,-44.4,80.9,13.42,505.0,49.5,68.3,0,3,5.05,1,68.8,0.5097,MEDIUM
39,22,2164.1,53.7,91.4,48.2,78.5,-33.4,36.1,4.8,348.6,11.1,46.6,0,1,8.19,0,55.9,0.3453,LOW
9,16,1789.6,65.5,38.1,84.6,64.0,-30.9,71.3,2.38,786.9,95.2,54.1,0,0,11.16,2,69.5,0.4189,LOW
63,10,415.4,78.3,72.0,56.9,0.9,-37.0,57.9,2.71,616.8,54.9,18.0,0,0,10.67,0,68.8,0.5724,HIGH
95,7,2556.6,82.8,64.0,29.0,66.0,-54.8,42.4,6.32,507.3,88.1,72.4,1,0,19.31,0,71.8,0.4157,LOW
116,22,648.7,47.6,78.8,70.4,17.0,-40.9,99.3,19.84,773.1,86.9,16.7,0,0,1.13,0,64.7,0.4108,LOW
61,39,2329.7,50.9,89.7,82.0,72.4,-34.7,29.0,3.23,544.8,1.5,88.5,1,0,17.74,0,56.3,0.4929,MEDIUM
106,11,1177.6,71.8,68.0,46.5,56.7,-36.2,41.3,6.04,938.5,26.5,45.4,0,2,11.52,0,58.2,0.551,HIGH
119,18,2380.9,26.3,6.8,98.7,40.1,-7.9,90.3,18.42,818.1,33.7,63.5,0,0,20.7,0,39.3,0.4373,MEDIUM
104,12,737.9,85.4,18.3,87.9,69.4,-52.2,28.9,19.27,358.2,53.5,92.2,0,4,10.15,1,49.0,0.4694,MEDIUM
58,33,682.0,2.1,95.4,19.7,85.7,-31.7,15.3,4.65,464.9,7.2,73.8,0,1,2.62,0,47.6,0.4327,MEDIUM
42,19,1566.5,19.6,96.9,78.7,77.9,-52.7,31.0,17.62,957.3,38.9,54.1,0,1,9.08,0,52.2,0.4878,MEDIUM
118,40,243.9,80.0,96.7,60.1,54.5,0.8,75.9,2.86,895.2,81.5,40.3,0,0,15.04,1,48.0,0.3851,LOW
33,13,792.1,34.0,3.7,53.5,72.3,-7.6,86.0,15.25,191.2,17.3,46.2,0,1,16.96,0,41.6,0.5121,HIGH
52,6,2213.4,15.0,38.2,51.4,41.4,3.9,11.4,0.36,274.3,70.1,34.2,0,1,9.33,0,28.5,0.3787,LOW
13,25,2536.5,18.7,76.0,85.3,78.9,-0.4,62.2,8.19,364.4,46.0,94.6,0,1,8.47,0,36.8,0.4527,MEDIUM
97,28,380.2,53.1,75.3,61.1,82.9,-36.1,56.7,5.02,879.8,7.1,25.3,0,3,11.37,0,64.8,0.5945,HIGH
80,40,2663.9,84.6,8.6,53.8,13.7,-13.5,66.9,14.11,927.4,17.7,40.9,0,1,18.9,1,40.6,0.5707,HIGH
14,36,2422.9,7.1,60.9,4.9,23.8,-36.6,67.1,0.42,802.3,14.1,77.8,0,0,6.88,0,74.6,0.6873,HIGH
30,36,2628.6,3.0,14.3,44.8,27.0,-1.7,95.9,9.35,275.7,62.0,36.4,0,0,13.33,0,48.1,0.4836,MEDIUM
69,27,2140.5,46.5,49.3,90.8,16.6,-30.4,34.7,13.96,887.1,8.7,88.7,0,2,30.17,0,41.8,0.5808,HIGH
67,17,2071.3,95.6,24.0,71.2,39.3,-32.4,30.0,1.03,32.9,82.3,24.3,1,0,43.44,2,57.8,0.5839,HIGH
98,19,1646.5,27.9,5.3,5.1,19.3,-0.2,58.1,17.96,422.8,80.7,3.1,0,5,18.82,1,23.0,0.4275,LOW
35,8,2010.4,95.9,8.0,88.4,59.6,-4.8,42.9,7.29,377.6,8.0,62.9,0,2,8.27,0,34.4,0.3961,LOW
112,19,2769.5,88.8,91.1,82.7,10.2,3.0,47.4,3.39,535.2,88.8,50.8,0,2,3.38,0,37.4,0.3121,LOW
56,17,436.5,28.3,74.5,54.7,27.0,-51.0,6.9,4.59,560.6,95.9,93.3,0,2,12.83,2,58.8,0.4011,LOW
100,5,1049.9,81.7,93.2,2.2,66.6,-40.4,14.8,6.84,225.4,4.3,42.3,0,1,25.83,1,51.0,0.6869,HIGH
32,11,356.5,68.6,47.0,56.2,39.9,-36.9,93.5,4.05,204.6,95.0,13.6,0,5,9.34,0,79.5,0.3889,LOW
9,23,2842.7,51.2,41.3,5.5,42.1,-29.5,6.8,10.26,803.6,27.9,33.0,1,1,20.33,0,36.0,0.6052,HIGH
11,17,1419.0,42.3,35.8,32.0,79.8,-26.6,59.0,12.7,76.2,66.5,39.3,1,1,19.25,0,49.1,0.4266,LOW
48,40,2074.7,81.6,61.6,62.9,98.5,-37.5,75.5,8.73,493.3,17.5,58.3,0,1,10.13,0,67.8,0.4962,MEDIUM
115,21,2547.2,79.3,35.2,91.3,56.5,-7.6,1.2,8.6,191.6,81.7,27.5,0,1,18.08,1,20.2,0.2703,LOW
10,39,2974.4,75.7,74.6,35.8,7.9,-41.6,22.3,15.66,319.6,84.2,55.0,0,0,3.75,0,43.5,0.2662,LOW
47,28,611.1,99.8,80.1,86.0,10.3,-13.2,37.7,6.09,277.3,97.8,90.8,0,1,8.61,0,40.2,0.3491,LOW
17,5,2428.6,47.9,87.6,91.8,96.9,-3.9,50.7,12.49,708.5,99.3,42.4,0,1,13.9,0,30.0,0.2899,LOW
113,11,2679.2,80.7,24.3,2.1,67.9,-18.8,34.2,17.87,456.0,7.6,65.2,0,1,9.95,0,28.3,0.5189,HIGH
83,30,289.3,86.2,52.7,23.9,75.2,-33.8,64.9,4.51,299.4,65.8,22.9,0,5,4.11,0,66.7,0.4955,MEDIUM
93,24,2299.2,21.2,22.3,71.0,67.6,-43.7,22.6,12.44,831.4,27.3,80.1,0,1,18.09,0,49.1,0.5663,HIGH
87,15,1161.0,4.2,3.8,75.7,18.0,-46.9,2.5,18.96,85.8,12.6,27.0,0,2,13.78,0,36.3,0.5035,MEDIUM
81,23,1998.5,40.5,70.8,39.2,44.8,-10.3,0.2,10.64,766.4,14.9,58.0,0,1,11.46,0,19.3,0.4083,LOW
94,37,1615.0,85.7,54.9,65.7,79.8,-26.9,34.6,19.54,248.3,93.6,30.0,0,2,23.27,2,32.2,0.2017,LOW
5,18,890.3,28.9,72.4,61.2,86.6,-52.2,36.2,6.27,918.0,68.4,6.7,0,1,18.35,1,67.8,0.4485,MEDIUM
105,5,535.4,70.0,8.8,74.0,23.7,4.0,94.9,11.33,5.6,5.0,32.0,0,2,0.69,1,44.1,0.513,HIGH
90,15,483.3,0.7,99.6,71.9,59.6,-14.7,4.5,6.29,556.7,98.4,21.2,0,1,11.6,0,29.4,0.3409,LOW
90,38,444.5,35.5,99.4,8.6,15.7,-4.3,53.0,0.17,622.3,80.8,89.3,0,2,11.34,1,46.5,0.3998,LOW
50,32,1967.7,61.6,46.5,15.8,95.8,-28.7,57.8,19.95,577.3,30.9,26.6,1,0,7.7,0,41.2,0.4833,MEDIUM
97,34,1151.5,13.0,86.6,13.3,25.2,2.3,69.9,4.88,815.0,47.1,97.4,0,1,1.14,2,43.4,0.571,HIGH
49,37,767.4,89.7,24.4,93.2,72.7,-43.0,63.9,19.46,112.2,72.7,49.2,0,0,5.27,2,54.3,0.3617,LOW
10,8,2121.9,15.6,73.8,91.4,23.1,-43.9,0.8,13.1,415.6,67.6,22.1,1,1,0.83,2,40.8,0.4316,MEDIUM
110,14,2107.5,91.0,87.9,79.7,61.6,-1.6,63.2,18.09,863.7,46.3,39.1,0,2,37.08,1,25.7,0.5158,HIGH
32,6,1686.6,21.6,81.5,11.7,65.9,-1.5,32.2,19.35,888.7,51.2,18.3,0,1,9.98,2,13.2,0.4077,LOW
16,4,2814.6,99.4,81.2,57.4,32.8,-25.1,77.3,11.4,498.3,4.3,83.4,0,3,14.44,0,56.1,0.5948,HIGH
77,34,1248.4,60.5,46.3,18.7,81.9,-47.5,18.8,19.99,558.0,50.1,12.0,0,2,4.05,0,41.1,0.4079,LOW
32,38,2532.2,8.4,82.0,36.8,88.5,-36.7,71.6,15.37,763.9,34.0,87.4,0,1,1.31,0,57.5,0.4634,MEDIUM
104,9,364.1,6.5,69.1,26.7,85.5,-9.8,62.5,10.52,779.6,28.5,4.6,1,2,7.26,0,40.9,0.6479,HIGH
56,30,2258.5,7.5,13.2,82.9,33.1,-4.2,65.2,13.13,888.1,27.0,30.0,0,1,6.46,2,34.5,0.4764,MEDIUM
5,23,2967.1,59.0,11.4,14.4,74.4,-34.1,17.6,3.97,843.9,64.9,14.0,0,3,12.06,0,51.0,0.4327,MEDIUM
115,6,2562.8,81.0,77.2,64.6,55.9,-51.3,66.9,0.32,414.4,42.9,68.5,0,1,7.53,3,85.3,0.4557,MEDIUM
64,37,1802.0,40.3,62.5,98.4,59.3,-15.1,73.7,5.21,649.8,42.6,51.2,0,2,42.43,1,55.3,0.5371,HIGH
35,36,1936.3,44.5,51.9,68.7,47.7,-10.6,48.9,8.76,483.2,15.9,93.9,0,3,20.95,0,38.9,0.6268,HIGH
83,24,1156.9,58.9,90.7,7.9,60.0,-29.6,34.0,4.64,118.0,96.2,36.6,0,1,27.3,1,52.6,0.3683,LOW
66,30,2086.5,53.3,66.0,90.8,13.6,-20.0,16.7,10.33,821.7,22.4,4.1,0,3,10.03,0,32.5,0.4398,MEDIUM
8,18,2345.6,68.8,39.6,64.3,40.9,4.2,29.0,13.19,601.8,40.6,76.2,1,2,11.89,2,18.7,0.4135,LOW
93,33,2995.0,47.2,41.4,45.6,17.8,-40.3,76.4,13.15,58.0,19.0,58.0,0,0,25.64,0,64.6,0.5256,HIGH
51,20,1553.5,71.4,60.5,66.0,28.0,-20.6,40.9,17.89,676.9,70.3,82.7,1,0,7.06,0,31.9,0.4131,LOW
86,40,324.7,99.7,76.0,87.9,12.8,-18.3,70.3,19.33,283.1,43.6,42.6,1,1,13.91,1,38.8,0.4056,LOW
108,6,1848.2,35.0,56.4,47.7,21.2,-22.1,74.0,17.82,69.3,41.4,73.8,1,0,7.53,0,44.7,0.4437,MEDIUM
75,10,489.2,1.2,50.9,53.1,78.2,-2.9,67.4,12.44,606.6,87.5,17.1,1,3,14.48,0,35.1,0.589,HIGH
82,39,847.6,12.6,72.7,45.2,55.0,-18.7,67.4,4.19,732.2,75.9,100.0,0,3,2.98,0,57.0,0.434,MEDIUM
34,14,1087.0,55.4,70.5,7.3,2.4,-24.5,61.1,18.87,517.3,52.0,17.4,0,3,6.2,0,40.6,0.5426,HIGH
